iteration;temperature;score
77197;65,03237249061796;339155,5246083725
77800;61,22662653681319;339171,948901445
79464;51,84061153070391;338955,4788670279
82532;57,221152018483224;338939,05457395536
82603;56,816300519857094;338975,6686230424
85384;64,53930852840321;338830,7553217183
87498;52,24080539279207;338893,8262471676
88178;48,8063536333773;338329,0581341363
88773;45,98694383790495;338343,24395264784
91140;54,446077265554074;338284,91691036517
91153;54,375339817481446;338222,91111451417
93288;43,921329302539746;338257,02006135037
97813;41,906567202709695;338204,592279138
98453;39,30844375370474;338059,75994637905
100188;33,04699614617346;337909,10033996816
103478;35,67604074953394;337614,91418472637
103638;35,10973828334757;337598,7156085432
104230;33,09147100994739;337583,24270936707
110690;39,03167515027437;337312,62173674116
110758;38,76714694787565;337437,973746097
113844;28,473041540991403;337450,10578045296
118162;27,735169099094435;337571,0641278911
118383;27,12891532903652;337505,5712131495
122709;26,40474231167263;337464,12461436924
123686;23,946896708708906;337374,1192942607
126306;27,64350373158201;336955,6346589122
127798;23,811848512325124;336627,14044560294
128063;23,18909136622105;336616,5828558884
130117;18,883182245956593;336624,3663328511
131497;24,67597036360496;336063,74314413255
132132;23,15768602420162;336058,75604614965
133141;20,934985142571954;335909,69001316413
133222;20,76608827374051;335651,8257498934
133377;20,446679746013913;335486,06454498664
133924;19,35823237075573;335299,10102316906
141483;20,456694804440758;335269,02903612563
142934;17,69359921188737;335086,83123183216
147027;17,627278104014753;335067,779828651
149088;14,344079645056924;335068,2669340784
153489;13,85685970290948;335045,85313978855
159196;11,747224167707953;334938,79343677557
161278;14,310187182904889;334916,8003313304
164658;10,205785577057274;334794,30863819673
170684;12,571783112183365;334703,25032397767
171279;11,845545526001477;334319,8216522069
171438;11,658681514610157;334019,84540845815
172761;10,21384835604229;333864,9068013262
195511;5,316903985239316;333722,8281741269
195712;5,211095858761843;333680,94205713534
196559;7,182525405815314;333523,7641274253
203279;5,502390091399108;333269,16124015616
204581;4,830625920732782;333266,8185827053
205023;4,621751932282281;333159,3028467918
205353;4,4717158285091045;333049,1882977582
212849;4,755324477747592;333047,4573836192
222408;4,114212163392697;332903,71775264776
225750;2,9453588193240345;332902,0797900059
234521;2,7572037115340113;332900,6695893881
234922;2,6488220004102088;332570,47618756874
237729;3,0010615923568267;332497,54308171966
251480;2,561242954939572;332467,4103329793
254836;1,8310249441071162;332422,64791340695
256365;2,3573388017551964;332266,4926321261
261505;2,1150379758226134;332256,783673777
269345;1,4486016014639522;332240,94559907337
270751;1,2585894979385404;331758,9126002848
273185;1,4801517112624218;331739,5286863073
274459;1,3030898078937865;331716,18423033657
275048;1,2285508136930434;331689,86817331077
285999;0,9247893862623745;331684,5406948024
288264;1,1061267839883626;331625,23622294347
297418;0,9965549305131735;331110,0184986351
298206;0,9210371032883965;330727,2904502316
300215;0,7533954648383653;330447,8828792654
302563;0,8936763168928492;330347,8828792654
308846;0,7152108139966076;330309,6651758126
312319;0,758107420224249;330226,25214355934
316429;0,7539828728339039;330186,6761546526
318555;0,6095731889151778;330062,8155919109
330383;0,4203257913365537;330004,1747274192
331944;0,539416182848793;329990,8340192702
332970;0,4868140786415406;329966,6595594362
342384;0,4273337973122568;329894,33162527165
348367;0,3524118889847595;329893,8445198442
350704;0,2789657306040555;329863,3635100458
360025;0,24716906174824724;329863,9901963755
365718;0,20983241938638753;329720,6935780042
366398;0,1960374689348144;329409,0725434097
378964;0,1883568522964384;329361,53458354756
386425;0,13399012721720502;329227,24590689305
413177;0,10519576359532445;329096,96834311984
413595;0,1008890037087743;328976,0099956817
415473;0,08361404837372532;328921,8718691668
427080;0,08842447953956441;328921,24518283707
429683;0,06815849714231499;328841,74217677244
450906;0,04133419666060672;328841,15294697054
451776;0,037889946512560016;328809,2853225546
462186;0,045165300286484356;328602,74459656613
464230;0,03681549729052143;328560,8726208117
470200;0,030400350552299966;328343,1025982369
472432;0,03648160248594263;328342,21662490175
476870;0,023405847880309083;328286,6149643486
482193;0,03093194627896424;328109,41477708274
482832;0,0290171291159298;328106,18631510396
482864;0,02892441808389858;328062,3415963848
495815;0,017825885129031143;327855,8008703964
534125;0,00991432780364231;327472,70568091184
539118;0,009027009242756056;327421,55993485264
590800;0,0029665919847507633;327416,02507104876
593410;0,003427961865688468;327322,2221744436
598262;0,0031654864099080974;327226,0264586283
